,name,container,cas,mw,solute_smiles,solvent_smiles,solvent_name,dm300,dm300_error,full_smiles
474,4-Chloroindole,"CE3, RSY39",25235-85-2,151.6,C1=CC2=C(C=CN2)C(=C1)Cl,CC#N,Acetonitrile,0.693719653,0.007215314,C1=CC2=C(C=CN2)C(=C1)Cl.CC#N
475,4-Chloroindole,"CE3, RSY39",25235-85-2,151.6,C1=CC2=C(C=CN2)C(=C1)Cl,CCO,Ethanol,0.547820203,0.009430217,C1=CC2=C(C=CN2)C(=C1)Cl.CCO
476,4-Chloroindole,"CE3, RSY39",25235-85-2,151.6,C1=CC2=C(C=CN2)C(=C1)Cl,CC(O)C,2-Propanol,0.40211304,0.045085524,C1=CC2=C(C=CN2)C(=C1)Cl.CC(O)C
477,4-Chloroindole,"CE3, RSY39",25235-85-2,151.6,C1=CC2=C(C=CN2)C(=C1)Cl,CC(C)(C)OC,Methyl tert butyl ether,-0.101434897,0.054654724,C1=CC2=C(C=CN2)C(=C1)Cl.CC(C)(C)OC
478,4-Chloroindole,"CE3, RSY39",25235-85-2,151.6,C1=CC2=C(C=CN2)C(=C1)Cl,CC1CCCO1,2-Methly tetrahydrofurane,0.54839248,0.100409163,C1=CC2=C(C=CN2)C(=C1)Cl.CC1CCCO1
479,1H-Benzimidazole-5-carboxylic acid,"CE4, RSY70",15788-16-6,162.2,C1=CC2=C(C=C1C(=O)O)NC=N2,CC#N,Acetonitrile,0.744461566,0.017662761,C1=CC2=C(C=C1C(=O)O)NC=N2.CC#N
480,4-aminobenzanilide,CE5,782-45-6,212.3,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N,CC#N,Acetonitrile,0.961639387,0.002420328,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N.CC#N
481,4-aminobenzanilide,CE5,782-45-6,212.3,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N,CC(C)=O,Acetone,0.927867051,0.015052693,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N.CC(C)=O
482,4-aminobenzanilide,CE5,782-45-6,212.3,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N,CCOC(C)=O,Etyl acetate,0.460431053,0.041282353,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N.CCOC(C)=O
483,"1,8-DICHLOROANTHRAQUINONE, 97%",CE6,82-43-9,276.0,Clc1cccc2C(=O)c3cccc(Cl)c3C(=O)c12,CO,Methanol,0.9373,0.0011,Clc1cccc2C(=O)c3cccc(Cl)c3C(=O)c12.CO
485,dibenzoyl-L-tartaric acid,CF14,2743-38-6,358.3,C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O,CO,Methanol,0.9932,0.0013,C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O.CO
486,dibenzoyl-L-tartaric acid,CF14,2743-38-6,358.3,C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O,CC#N,Acetonitrile,0.939654752,0.045918781,C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O.CC#N
487,Hexamethylenetetramine,CF24,100-97-0,140.19,C1N2CN3CN1CN(C2)C3,CO,Methanol,0.9688,0.0091,C1N2CN3CN1CN(C2)C3.CO
488,"4,4'-Difluorobenzophenone",CJ19,345-92-6,218.0543213,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CO,Methanol,0.8665,0.0048,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CO
489,"4,4'-Difluorobenzophenone",CJ19,345-92-6,218.0543213,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CC#N,Acetonitrile,0.847554639,0.007950986,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CC#N
490,"4,4'-Difluorobenzophenone",CJ19,345-92-6,218.0543213,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CCCCCCC,Heptane,-0.042133613,0.033126789,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CCCCCCC
492,"4,4-(Hexafluoroisopropylidene)diphenol",CJ31,1478-61-1,336.0584989,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,CC(C)=O,Acetone,0.99135746,0.00172017,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F.CC(C)=O
493,"4,4-(Hexafluoroisopropylidene)diphenol",CJ31,1478-61-1,336.0584989,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,CO,Methanol,0.9877,0.0019,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F.CO
494,"4,4-(Hexafluoroisopropylidene)diphenol",CJ31,1478-61-1,336.0584989,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,CC#N,Acetonitrile,0.968153395,0.008646373,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F.CC#N
495,"4,4-(Hexafluoroisopropylidene)diphenol",CJ31,1478-61-1,336.0584989,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,CC1=CC=CC=C1,Toluene,0.1478107,0.054173669,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F.CC1=CC=CC=C1
496,5-Methylfurfural ,CJ54,620-02-0,110.0367794,O=CC1=CC=C(C)O1,CC1=CC=CC=C1,Toluene,0.174233117,0.098901679,O=CC1=CC=C(C)O1.CC1=CC=CC=C1
497,2-Bromoacetophenone,CJ57,2142-69-0,197.9680269,O=C(C1=CC=CC=C1)CBr,CO,Methanol,0.4722,0.0131,O=C(C1=CC=CC=C1)CBr.CO
498,2-Methyl-3-nitroaniline,CJ58,603-83-8,152.06,NC1=CC=CC([N+]([O-])=O)=C1C,CO,Methanol,0.6482,0.0335,NC1=CC=CC([N+]([O-])=O)=C1C.CO
499,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CO,Methanol,0.9935,0.0005,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CO
500,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CC#N,Acetonitrile,0.978906456,0.004108124,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CC#N
501,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CCO,Ethanol,0.974900853,0.004610519,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CCO
503,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CC(C)=O,Acetone,0.955288238,0.014261758,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CC(C)=O
504,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CC1CCCO1,2-Methly tetrahydrofurane,0.809633667,0.037423667,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CC1CCCO1
505,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CCCCCCC,Heptane,0.084143108,0.04763693,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CCCCCCC
506,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CC1=CC=CC=C1,Toluene,0.554625174,0.048096791,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CC1=CC=CC=C1
507,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CC(O)C,2-Propanol,0.825290031,0.048234306,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CC(O)C
508,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CCOC(C)=O,Etyl acetate,0.590863567,0.049904083,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CCOC(C)=O
509,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CC(C)(C)OC,Methyl tert butyl ether,-0.025146937,0.092883062,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CC(C)(C)OC
510,4-Fluoroaniline,CJ64,371-40-4,111.0484274,NC1=CC=C(F)C=C1,CC#N,Acetonitrile,0.364620343,0.006456211,NC1=CC=C(F)C=C1.CC#N
512,4-Fluoroaniline,CJ64,371-40-4,111.0484274,NC1=CC=C(F)C=C1,CO,Methanol,0.2449,0.0473,NC1=CC=C(F)C=C1.CO
513,2-Methylanisole,CJ7,578-58-5,122.0,COC1=CC=CC=C1C,CC#N,Acetonitrile,0.755744619,0.003690024,COC1=CC=CC=C1C.CC#N
514,2-Methylanisole,CJ7,578-58-5,122.0,COC1=CC=CC=C1C,CO,Methanol,0.6572,0.0103,COC1=CC=CC=C1C.CO
515,2-Methylanisole,CJ7,578-58-5,122.0,COC1=CC=CC=C1C,CCCCCCC,Heptane,-0.054371142,0.032309066,COC1=CC=CC=C1C.CCCCCCC
516,2-Methylanisole,CJ7,578-58-5,122.0,COC1=CC=CC=C1C,CCOC(C)=O,Etyl acetate,0.301500808,0.037414867,COC1=CC=CC=C1C.CCOC(C)=O
517,2-Methylanisole,CJ7,578-58-5,122.0,COC1=CC=CC=C1C,CC(C)=O,Acetone,0.771373395,0.102409971,COC1=CC=CC=C1C.CC(C)=O
518,Methyl 4-bromobenzoate,CJ70,619-42-1,215.05,BrC1=CC=C(C(OC)=O)C=C1,CC#N,Acetonitrile,0.728268743,0.003475363,BrC1=CC=C(C(OC)=O)C=C1.CC#N
519,Methyl 4-bromobenzoate,CJ70,619-42-1,215.05,BrC1=CC=C(C(OC)=O)C=C1,CCO,Ethanol,0.378023339,0.007864655,BrC1=CC=C(C(OC)=O)C=C1.CCO
520,Methyl 4-bromobenzoate,CJ70,619-42-1,215.05,BrC1=CC=C(C(OC)=O)C=C1,CO,Methanol,0.5307,0.0146,BrC1=CC=C(C(OC)=O)C=C1.CO
521,Methyl 4-bromobenzoate,CJ70,619-42-1,215.05,BrC1=CC=C(C(OC)=O)C=C1,CC(O)C,2-Propanol,0.119841556,0.023817339,BrC1=CC=C(C(OC)=O)C=C1.CC(O)C
522,Methyl 4-bromobenzoate,CJ70,619-42-1,215.05,BrC1=CC=C(C(OC)=O)C=C1,CC1CCCO1,2-Methly tetrahydrofurane,0.364631878,0.045650594,BrC1=CC=C(C(OC)=O)C=C1.CC1CCCO1
523,Methyl 4-bromobenzoate,CJ70,619-42-1,215.05,BrC1=CC=C(C(OC)=O)C=C1,CC(C)(C)OC,Methyl tert butyl ether,-0.088438251,0.063201934,BrC1=CC=C(C(OC)=O)C=C1.CC(C)(C)OC
524,Methyl 4-bromobenzoate,CJ70,619-42-1,215.05,BrC1=CC=C(C(OC)=O)C=C1,CCOC(C)=O,Etyl acetate,0.29418249,0.110224987,BrC1=CC=C(C(OC)=O)C=C1.CCOC(C)=O
525,Sesamol,CJ74,533-31-3,138.12,C1OC2=C(O1)C=C(C=C2)O,CO,Methanol,0.8824,0.0204,C1OC2=C(O1)C=C(C=C2)O.CO
526,Sesamol,CJ74,533-31-3,138.12,C1OC2=C(O1)C=C(C=C2)O,CC(C)=O,Acetone,0.431285154,0.076966723,C1OC2=C(O1)C=C(C=C2)O.CC(C)=O
527,Sesamol,CJ74,533-31-3,138.12,C1OC2=C(O1)C=C(C=C2)O,CCOC(C)=O,Etyl acetate,0.041551135,0.175003193,C1OC2=C(O1)C=C(C=C2)O.CCOC(C)=O
529,N-Phenyl-1-naphthylamine,CJ92,90-30-2,219.3,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,CC1=CC=CC=C1,Toluene,0.4624465,0.01699958,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32.CC1=CC=CC=C1
530,N-Phenyl-1-naphthylamine,CJ92,90-30-2,219.3,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,CCCCCCC,Heptane,-0.074069589,0.054501228,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32.CCCCCCC
531,2-AMINOBENZAMIDE,CK 16,88-68-6,136.0,C1=CC=C(C(=C1)C(=O)N)N,CC1CCCO1,2-Methly tetrahydrofurane,0.183871169,0.012008141,C1=CC=C(C(=C1)C(=O)N)N.CC1CCCO1
532,2-AMINOBENZAMIDE,CK 16,88-68-6,136.0,C1=CC=C(C(=C1)C(=O)N)N,CO,Methanol,0.7238,0.0198,C1=CC=C(C(=C1)C(=O)N)N.CO
533,2-AMINOBENZAMIDE,CK 16,88-68-6,136.0,C1=CC=C(C(=C1)C(=O)N)N,CC(C)=O,Acetone,0.66879053,0.049416049,C1=CC=C(C(=C1)C(=O)N)N.CC(C)=O
534,2-phenylbutanoic acid,CK 18,90-27-7,164.0,CCC(C1=CC=CC=C1)C(=O)O,CCO,Ethanol,0.877059212,0.012489372,CCC(C1=CC=CC=C1)C(=O)O.CCO
535,2-phenylbutanoic acid,CK 18,90-27-7,164.0,CCC(C1=CC=CC=C1)C(=O)O,CC(O)C,2-Propanol,0.690223266,0.051309256,CCC(C1=CC=CC=C1)C(=O)O.CC(O)C
536,2-phenylbutanoic acid,CK 18,90-27-7,164.0,CCC(C1=CC=CC=C1)C(=O)O,CC(C)=O,Acetone,0.834969925,0.083757232,CCC(C1=CC=CC=C1)C(=O)O.CC(C)=O
537,2-phenylbutanoic acid,CK 18,90-27-7,164.0,CCC(C1=CC=CC=C1)C(=O)O,CCOC(C)=O,Etyl acetate,0.484293799,0.084732457,CCC(C1=CC=CC=C1)C(=O)O.CCOC(C)=O
538,2-phenylbutanoic acid,CK 18,90-27-7,164.0,CCC(C1=CC=CC=C1)C(=O)O,CC1CCCO1,2-Methly tetrahydrofurane,0.509841364,0.109299752,CCC(C1=CC=CC=C1)C(=O)O.CC1CCCO1
539,"4-[1,1-bis(4-hydroxyphenyl)ethyl]phenol",CK 32,27955-94-8,306.0,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,CO,Methanol,1.0,0.0,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O.CO
540,"4-[1,1-bis(4-hydroxyphenyl)ethyl]phenol",CK 32,27955-94-8,306.0,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,CC#N,Acetonitrile,0.995769603,0.002505339,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O.CC#N
541,2-Phenylbutyric acid,CK18,90-27-7,164.2,CCC(C(=O)O)c1ccccc1,CCO,Ethanol,0.898205923,0.007151953,CCC(C(=O)O)c1ccccc1.CCO
542,2-Phenylbutyric acid,CK18,90-27-7,164.2,CCC(C(=O)O)c1ccccc1,CC(O)C,2-Propanol,0.766357345,0.022163096,CCC(C(=O)O)c1ccccc1.CC(O)C
543,2-Phenylbutyric acid,CK18,90-27-7,164.2,CCC(C(=O)O)c1ccccc1,CC1CCCO1,2-Methly tetrahydrofurane,0.006652651,0.025443083,CCC(C(=O)O)c1ccccc1.CC1CCCO1
544,2-Phenylbutyric acid,CK18,90-27-7,164.2,CCC(C(=O)O)c1ccccc1,CCCCCCC,Heptane,-0.124140208,0.045462941,CCC(C(=O)O)c1ccccc1.CCCCCCC
545,2-Phenylbutyric acid,CK18,90-27-7,164.2,CCC(C(=O)O)c1ccccc1,CC(C)(C)OC,Methyl tert butyl ether,0.016061246,0.047854878,CCC(C(=O)O)c1ccccc1.CC(C)(C)OC
546,2-Phenylbutyric acid,CK18,90-27-7,164.2,CCC(C(=O)O)c1ccccc1,CO,Methanol,0.8243,0.0842,CCC(C(=O)O)c1ccccc1.CO
547,"1,4-Dimethoxybenzene",CK2,150-78-7,138.0680796,COC1=CC=C(OC)C=C1,CO,Methanol,0.3543,0.0192,COC1=CC=C(OC)C=C1.CO
548,"1,4-Dimethoxybenzene",CK2,150-78-7,138.0680796,COC1=CC=C(OC)C=C1,CCCCCCC,Heptane,-0.033364613,0.03653408,COC1=CC=C(OC)C=C1.CCCCCCC
550,"DIETHYL 1,4-DIHYDRO-2,6-DIMETHYL-3,5-PYRIDINEDICARBOXYLATE",CK27,1149-23-1,253.29,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1,CO,Methanol,1.0,0.0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1.CO
551,"DIETHYL 1,4-DIHYDRO-2,6-DIMETHYL-3,5-PYRIDINEDICARBOXYLATE",CK27,1149-23-1,253.29,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1,CC#N,Acetonitrile,0.990066,0.000798904,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1.CC#N
553,"1,3,5-Trimethoxybenzene",CK30,621-23-8,168.0786442,COC1=CC(OC)=CC(OC)=C1,CC#N,Acetonitrile,0.912182947,0.007201517,COC1=CC(OC)=CC(OC)=C1.CC#N
554,"1,3,5-Trimethoxybenzene",ck30,621-23-8,168.08,COC1=CC(OC)=CC(OC)=C1,CC(C)=O,Acetone,0.877422422,0.008294299,COC1=CC(OC)=CC(OC)=C1.CC(C)=O
555,"1,3,5-Trimethoxybenzene",CK30,621-23-8,168.0786442,COC1=CC(OC)=CC(OC)=C1,CCCCCCC,Heptane,-0.040410146,0.01565667,COC1=CC(OC)=CC(OC)=C1.CCCCCCC
556,"1,3,5-Trimethoxybenzene",CK30,621-23-8,168.0786442,COC1=CC(OC)=CC(OC)=C1,CC(C)=O,Acetone,0.892227776,0.02438705,COC1=CC(OC)=CC(OC)=C1.CC(C)=O
557,"1,3,5-Trimethoxybenzene",CK30,621-23-8,168.0786442,COC1=CC(OC)=CC(OC)=C1,CO,Methanol,0.7592,0.0357,COC1=CC(OC)=CC(OC)=C1.CO
558,"1,3,5-Trimethoxybenzene",CK30,621-23-8,168.0786442,COC1=CC(OC)=CC(OC)=C1,CCOC(C)=O,Etyl acetate,0.411426164,0.181892548,COC1=CC(OC)=CC(OC)=C1.CCOC(C)=O
559,4-hydroxybenzaldehyde,CK34,123-08-0,122.0367794,O=CC1=CC=C(O)C=C1,CC#N,Acetonitrile,0.513760208,0.008556167,O=CC1=CC=C(O)C=C1.CC#N
560,4-hydroxybenzaldehyde,CK34,123-08-0,122.0367794,O=CC1=CC=C(O)C=C1,CO,Methanol,0.4733,0.0667,O=CC1=CC=C(O)C=C1.CO
561,N-Methylformanilide,CK44,93-61-8,135.16,CN(C=O)C1=CC=CC=C1,CO,Methanol,0.4794,0.0203,CN(C=O)C1=CC=CC=C1.CO
562,N-Methylformanilide,CK44,93-61-8,135.16,CN(C=O)C1=CC=CC=C1,CC1=CC=CC=C1,Toluene,-0.136459107,0.030301021,CN(C=O)C1=CC=CC=C1.CC1=CC=CC=C1
563,N-Methylformanilide,CK44,93-61-8,135.16,CN(C=O)C1=CC=CC=C1,CCCCCCC,Heptane,-0.136911,0.07088488,CN(C=O)C1=CC=CC=C1.CCCCCCC
564,N-Methylformanilide,CK44,93-61-8,135.16,CN(C=O)C1=CC=CC=C1,CCOC(C)=O,Etyl acetate,0.209761437,0.160613391,CN(C=O)C1=CC=CC=C1.CCOC(C)=O
565,"1,5-Diaminonaphthalene",CK5,2243-62-1,158.0,C1=CC2=C(C=CC=C2N)C(=C1)N,CO,Methanol,0.591,0.0107,C1=CC2=C(C=CC=C2N)C(=C1)N.CO
566,"1,5-Diaminonaphthalene",CK5,771-97-1,158.0843983,NC1=CC=CC2=C(N)C=CC=C12,CO,Methanol,0.6239,0.0599,NC1=CC=CC2=C(N)C=CC=C12.CO
567,"1,3,5-Tris(4-hydroxylphenyl)Benzene",CKB34,15797-52-1,354.1255944,OC1=CC=C(C2=CC(C3=CC=C(O)C=C3)=CC(C4=CC=C(O)C=C4)=C2)C=C1,CO,Methanol,1.0,0.0,OC1=CC=C(C2=CC(C3=CC=C(O)C=C3)=CC(C4=CC=C(O)C=C4)=C2)C=C1.CO
568,"5,5',6,6'-TETRAHYDROXY-3,3,3',3'-TETRAMETHYL-1,1'-SPIROBISINDANE",CL10,77-08-7,340.1674592,OC1=C(O)C=C2C(C(C)(C)CC23C(C=C(O)C(O)=C4)=C4C(C)(C)C3)=C1,CO,Methanol,1.0,0.0,OC1=C(O)C=C2C(C(C)(C)CC23C(C=C(O)C(O)=C4)=C4C(C)(C)C3)=C1.CO
569,2-Acetonaphthone,CL12,93-08-3,170.0731649,CC(C1=CC=C2C=CC=CC2=C1)=O,CO,Methanol,0.657,0.0837,CC(C1=CC=C2C=CC=CC2=C1)=O.CO
570,Benzoic acid,CL18,65-85-0,122.12,O=C(O)c1ccccc1,CO,Methanol,0.7186,0.0018,O=C(O)c1ccccc1.CO
571,m-Cresol GPR RECTAPUR�,"CM23, Y1, Y10",108-39-4,108.0575149,CC1=CC(O)=CC=C1,CCO,Ethanol,0.382098638,0.009442266,CC1=CC(O)=CC=C1.CCO
572,m-Cresol GPR RECTAPUR�,"CM23, Y1, Y10",108-39-4,108.0575149,CC1=CC(O)=CC=C1,CC(O)C,2-Propanol,0.204307718,0.012732993,CC1=CC(O)=CC=C1.CC(O)C
573,m-Cresol GPR RECTAPUR�,"CM23, Y1, Y10",108-39-4,108.0575149,CC1=CC(O)=CC=C1,CCCCCCC,Heptane,-0.090008102,0.028426819,CC1=CC(O)=CC=C1.CCCCCCC
574,m-Cresol GPR RECTAPUR�,"CM23, Y1, Y10",108-39-4,108.0575149,CC1=CC(O)=CC=C1,CC(C)(C)OC,Methyl tert butyl ether,0.002321034,0.049570486,CC1=CC(O)=CC=C1.CC(C)(C)OC
575,m-Cresol GPR RECTAPUR�,"CM23, Y1, Y10",108-39-4,108.0575149,CC1=CC(O)=CC=C1,CC1=CC=CC=C1,Toluene,-0.185042046,0.050453788,CC1=CC(O)=CC=C1.CC1=CC=CC=C1
576,m-Cresol GPR RECTAPUR�,"CM23, Y1, Y10",108-39-4,108.0575149,CC1=CC(O)=CC=C1,CC1CCCO1,2-Methly tetrahydrofurane,0.274170704,0.067177117,CC1=CC(O)=CC=C1.CC1CCCO1
577,BENZALDEHYDE,CM5,100-52-7,106.12,O=Cc1ccccc1,CO,Methanol,0.2791,0.0219,O=Cc1ccccc1.CO
578,mesitylene,CM6,108-67-8,120.19,CC1=CC(=CC(=C1)C)C,CC#N,Acetonitrile,0.836875193,0.017392848,CC1=CC(=CC(=C1)C)C.CC#N
579,mesitylene,CM6,108-67-8,120.19,CC1=CC(=CC(=C1)C)C,CCO,Ethanol,0.732207957,0.018335394,CC1=CC(=CC(=C1)C)C.CCO
580,mesitylene,CM6,108-67-8,120.19,CC1=CC(=CC(=C1)C)C,CCCCCCC,Heptane,-0.014133409,0.026600823,CC1=CC(=CC(=C1)C)C.CCCCCCC
581,mesitylene,CM6,108-67-8,120.19,CC1=CC(=CC(=C1)C)C,CC(C)(C)OC,Methyl tert butyl ether,-0.056042433,0.038500496,CC1=CC(=CC(=C1)C)C.CC(C)(C)OC
582,mesitylene,CM6,108-67-8,120.19,CC1=CC(=CC(=C1)C)C,CC(C)=O,Acetone,0.803256096,0.042846341,CC1=CC(=CC(=C1)C)C.CC(C)=O
583,mesitylene,CM6,108-67-8,120.19,CC1=CC(=CC(=C1)C)C,CC(O)C,2-Propanol,0.544131124,0.053846441,CC1=CC(=CC(=C1)C)C.CC(O)C
584,mesitylene,CM6,108-67-8,120.19,CC1=CC(=CC(=C1)C)C,CC1=CC=CC=C1,Toluene,0.168823616,0.061102827,CC1=CC(=CC(=C1)C)C.CC1=CC=CC=C1
585,mesitylene,CM6,108-67-8,120.19,CC1=CC(=CC(=C1)C)C,CC1CCCO1,2-Methly tetrahydrofurane,0.437291678,0.065566297,CC1=CC(=CC(=C1)C)C.CC1CCCO1
586,mesitylene,CM6,108-67-8,120.19,CC1=CC(=CC(=C1)C)C,CCOC(C)=O,Etyl acetate,0.385181872,0.091701048,CC1=CC(=CC(=C1)C)C.CCOC(C)=O
587,"4-amino-3,5-xylenol",CO1,3096-70-6,137.084064,CC1=CC(O)=CC(C)=C1N,CO,Methanol,0.6344,0.1194,CC1=CC(O)=CC(C)=C1N.CO
588,1-BUTYL-2-PYRROLIDONE (tamisolve),CO25,3470-98-2,141.21,CCCCN1CCCC1=O,CO,Methanol,0.837,0.0048,CCCCN1CCCC1=O.CO
589,1-BUTYL-2-PYRROLIDONE (tamisolve),CO25,3470-98-2,141.21,CCCCN1CCCC1=O,CC(C)=O,Acetone,0.397730772,0.141624989,CCCCN1CCCC1=O.CC(C)=O
590,"4,4'-Difluorobenzophenone",CO28,345-92-6,218.0,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CC#N,Acetonitrile,0.798965419,0.003814863,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CC#N
591,"4,4'-Difluorobenzophenone",CO28,345-92-6,218.0,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CCO,Ethanol,0.641127677,0.007994973,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CCO
592,"4,4'-Difluorobenzophenone",CO28,345-92-6,218.0,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CO,Methanol,0.7347,0.018,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CO
593,"4,4'-Difluorobenzophenone",CO28,345-92-6,218.0,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CC(C)=O,Acetone,0.836892569,0.020503573,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CC(C)=O
594,"4,4'-Difluorobenzophenone",CO28,345-92-6,218.0,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CC(O)C,2-Propanol,0.369714528,0.041559094,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CC(O)C
595,"4,4'-Difluorobenzophenone",CO28,345-92-6,218.0,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CC(C)(C)OC,Methyl tert butyl ether,-0.070571684,0.057386694,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CC(C)(C)OC
596,"4,4'-Difluorobenzophenone",CO28,345-92-6,218.0,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CCCCCCC,Heptane,-0.105239988,0.083466262,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CCCCCCC
597,"4,4'-Difluorobenzophenone",CO28,345-92-6,218.0,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CC1CCCO1,2-Methly tetrahydrofurane,0.627888846,0.087973727,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CC1CCCO1
