,Unnamed: 0,Unnamed: 0.1,name,container,cas,mw,solute_smiles,solvent_smiles,solvent_name,dm300,dm300_error,full_smiles,dm300_err,dm300_pred
410,410,411,4-Nitrobenzaldehyde,CP31,555-16-8,151.026943,O=CC1=CC=C([N+]([O-])=O)C=C1,CO,Methanol,-0.0174,0.1018,O=CC1=CC=C([N+]([O-])=O)C=C1.CO,0.3966830550462841,0.3792830550462841
151,151,151,"5,7-DIHYDROXY-4-METHYLCOUMARIN",Z66,2107-76-8,192.0,CC1=CC(=O)OC2=CC(=CC(=C12)O)O,CO,Methanol,0.5459,0.0122,CC1=CC(=O)OC2=CC(=CC(=C12)O)O.CO,0.39004851115098593,0.935948511150986
349,349,350,Biphenyl,N53,92-52-4,154.21,c1ccc(-c2ccccc2)cc1,CO,Methanol,0.2176,0.0988,c1ccc(-c2ccccc2)cc1.CO,0.363920987073759,0.581520987073759
513,513,514,(R)-(?)-1-Indanol,CA170,697-64-3,134.0731649,O[C@@H]1CCC2=C1C=CC=C2,CC(C)=O,Acetone,0.425603125,0.105429421,O[C@@H]1CCC2=C1C=CC=C2.CC(C)=O,0.36371945014812473,0.7893225751481248
18,18,18,2-Pyrrolidinone,CM29,616-45-5,85.1,C1CC(=O)NC1,CO,Methanol,-0.1091,0.5916,C1CC(=O)NC1.CO,0.35643891611807554,0.2473389161180755
7,7,7,"2,5-Diaminopyridine","CC78, S85",4318-76-7,109.0639972,NC1=CN=C(N)C=C1,CO,Methanol,0.8066,0.0344,NC1=CN=C(N)C=C1.CO,0.35617291109648436,0.4504270889035156
13,13,13,"4-AMINOPHENOL, 98%",D25,123-30-8,109.0,OC1=CC=C(N)C=C1,CO,Methanol,0.111,0.0742,OC1=CC=C(N)C=C1.CO,0.3553813757294721,0.4663813757294721
1063,1063,1066,"1,3-Dimethyl-3,4,5,6-tetrahydro-2(1H)-pyrimidinone",CR28,7226-23-5,128.2,CN1CCCN(C1=O)C,O=CN(C)C,Dimethyl formamide,0.123665934,0.008307307,CN1CCCN(C1=O)C.O=CN(C)C,0.3533820695295957,0.4770480035295957
743,743,746,2-BROMO-1-PHENYLETHAN-1-OL,CA228,2425-28-7,201.1,C1=CC=C(C=C1)C(CBr)O,CC(O)C,2-Propanol,-0.199602499,0.300156385,C1=CC=C(C=C1)C(CBr)O.CC(O)C,0.3471918354416634,0.1475893364416634
868,868,871,9-(2-Hydroxyethyl)anthracene,CA139,54060-73-0,222.1044651,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13,CC1=CC=CC=C1,Toluene,0.123899436,0.018708142,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13.CC1=CC=CC=C1,0.3441714019289107,0.4680708379289107
935,935,938,5-Aminoindole,CA38,5192-03-0,132.16,Nc1ccc2[nH]ccc2c1,CC(C)(C)OC,Methyl tert butyl ether,-0.412649664,0.065177558,Nc1ccc2[nH]ccc2c1.CC(C)(C)OC,0.3418047516575129,-0.0708449123424871
936,936,939,4-Acetoamidophenol,AP37,103-90-2,151.0,OC1=CC=C(NC(C)=O)C=C1,CC(C)(C)OC,Methyl tert butyl ether,0.445741585,0.133839398,OC1=CC=C(NC(C)=O)C=C1.CC(C)(C)OC,0.3265972613962643,0.1191443236037357
878,878,881,"4,5-Dibromo-o-xylene",CB53,24932-48-7,261.8992745,CC1=CC(Br)=C(Br)C=C1C,CC1=CC=CC=C1,Toluene,0.649317239,0.045178208,CC1=CC(Br)=C(Br)C=C1C.CC1=CC=CC=C1,0.32440918956308806,0.324908049436912
508,508,509,Tetrafluoroterephthalonitrile 5G,"CB104, C79",1835-49-0,199.9997609,N#CC1=C(F)C(F)=C(C#N)C(F)=C1F,CC(C)=O,Acetone,0.555683647,0.106793336,N#CC1=C(F)C(F)=C(C#N)C(F)=C1F.CC(C)=O,0.3221064817550552,0.8777901287550551
1032,1032,1035,Tebuconazole,RB40,107534-96-3,307.14514,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,CC1CCCO1,2-Methly tetrahydrofurane,0.51293181,0.048950279,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O.CC1CCCO1,0.3204913978626487,0.8334232078626487
883,883,886,Avobenzone Pharmaceutical Secondary Stan (Avobenzone),AP12,70356-09-1,310.1568946,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,CC1=CC=CC=C1,Toluene,0.265497708,0.024749453,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC.CC1=CC=CC=C1,0.31741216279689427,0.5829098707968943
253,253,254,"5,5'-Dimethyl-2,2'-bipyridine",Z65,1762-34-1,184.0,CC1=CN=C(C=C1)C2=NC=C(C=C2)C,CO,Methanol,1.0,0.0,CC1=CN=C(C=C1)C2=NC=C(C=C2)C.CO,0.31628329808721256,0.6837167019127874
494,494,495,Sesamol,CJ74,533-31-3,138.12,C1OC2=C(O1)C=C(C=C2)O,CC(C)=O,Acetone,0.431285154,0.076966723,C1OC2=C(O1)C=C(C=C2)O.CC(C)=O,0.3041026236868425,0.7353877776868425
388,388,389,,Z49,14348-75-5,336.0,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2,CO,Methanol,0.497,0.1022,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2.CO,0.3020885045573569,0.7990885045573569
207,207,208,1-Boc-3-pyrrolidinol,CB175,103057-44-9,187.24,CC(C)(C)OC(=O)N1CCC(C1)O,CO,Methanol,0.9492,0.0027,CC(C)(C)OC(=O)N1CCC(C1)O.CO,0.3004161165349326,0.6487838834650674
483,483,484,2-Aminopyridine,CP27,504-29-0,94.0,C1=CC=NC(=C1)N,CC(C)=O,Acetone,0.150828439,0.045049028,C1=CC=NC(=C1)N.CC(C)=O,0.3001641292200846,0.4509925682200846
769,769,772,Fluorene,CB78,86-73-7,166.22,c1ccc2c(c1)Cc1ccccc1-2,CC(O)C,2-Propanol,0.14808957,0.137427041,c1ccc2c(c1)Cc1ccccc1-2.CC(O)C,0.2957932974174544,0.4438828674174544
957,957,960,pyrimethanie (mebendazole),RB23,31431-39-7,295.0956913,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,CC(C)(C)OC,Methyl tert butyl ether,-0.214762481,0.18313418,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3.CC(C)(C)OC,0.2934630174367947,0.0787005364367947
426,426,427,Sesamol,CJ74,533-31-3,138.12,C1OC2=C(O1)C=C(C=C2)O,CCOC(C)=O,Etyl acetate,0.041551135,0.175003193,C1OC2=C(O1)C=C(C=C2)O.CCOC(C)=O,0.28913533563915406,0.3306864706391541
124,124,124,2-phenylbutanoic acid,CK 18,90-27-7,164.0,CCC(C1=CC=CC=C1)C(=O)O,CO,Methanol,0.6279,0.0217,CCC(C1=CC=CC=C1)C(=O)O.CO,0.2853150652150386,0.9132150652150386
753,753,756,"2,5-dibromo-3,4-dinitrothiophene",CA29,52431-30-8,329.79,O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],CC(O)C,2-Propanol,0.175608464,0.434027132,O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-].CC(O)C,0.2824207612561743,0.4580292252561743
193,193,193,"4-BROMOANILINE, 97%",Z133,106-40-1,172.0,C1=CC(=CC=C1N)Br,CO,Methanol,0.0826,0.0379,C1=CC(=CC=C1N)Br.CO,0.2822624252230161,0.3648624252230161
194,194,194,5-Bromoisatin,RSY5,87-48-9,226.03,C1=CC2=C(C=C1Br)C(=O)C(=O)N2,CO,Methanol,0.5185,0.042,C1=CC2=C(C=C1Br)C(=O)C(=O)N2.CO,0.2814509169662829,0.7999509169662828
729,729,732,Benzimidazole,CC12,51-17-2,118.0530982,C12=CC=CC=C1NC=N2,CC(O)C,2-Propanol,0.450785813,0.056759811,C12=CC=CC=C1NC=N2.CC(O)C,0.2813318542700013,0.1694539587299987
1160,1160,1163,"2,6-Di-tert-butyl-4-methylphenol",D1,128-37-0,220.0,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,O=CN(C)C,Dimethyl formamide,0.552192455,0.018832287,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C.O=CN(C)C,0.2792226037138018,0.8314150587138018
100,100,100,2-Methylpyridine,CD8,109-06-8,93.06,CC1=NC=CC=C1,CO,Methanol,0.5375,0.0066,CC1=NC=CC=C1.CO,0.27879762701667765,0.2587023729833223
984,984,987,Avobenzone Pharmaceutical Secondary Stan (Avobenzone),AP12,70356-09-1,310.1568946,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,CC(C)(C)OC,Methyl tert butyl ether,0.36404992,0.028753825,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC.CC(C)(C)OC,0.27764460690818443,0.0864053130918156
1159,1159,1162,,Z40,1074-24-4,263.0,CC1=CC(Br)=C(C)C=C1Br,O=CN(C)C,Dimethyl formamide,0.431649708,0.011648797,CC1=CC(Br)=C(C)C=C1Br.O=CN(C)C,0.2769852105589339,0.7086349185589339
63,63,63,"2,3-Diaminonaphthalene",CC2,771-97-1,158.0,NC1=CC=CC2=C(N)C=CC=C12,CO,Methanol,0.963,0.0014,NC1=CC=CC2=C(N)C=CC=C12.CO,0.27598267950926936,0.6870173204907306
33,33,33,4-NITROBENZOIC ACID,CD2,62-23-7,167.0,OC(=O)c1ccc(cc1)[N+]([O-])=O,CO,Methanol,0.959,0.0032,OC(=O)c1ccc(cc1)[N+]([O-])=O.CO,0.2755883561141309,0.6834116438858691
1146,1146,1149,,Z166,120-82-1,181.0,C1=CC(=C(C=C1Cl)Cl)Cl,O=CN(C)C,Dimethyl formamide,0.102990862,0.06804243,C1=CC(=C(C=C1Cl)Cl)Cl.O=CN(C)C,0.2755526425510479,0.3785435045510479
212,212,213,"4,5-difluoro-2-nitroaniline",CB103,78056-39-0,174.0240838,NC1=CC(F)=C(F)C=C1[N+]([O-])=O,CO,Methanol,0.3098,0.0499,NC1=CC(F)=C(F)C=C1[N+]([O-])=O.CO,0.2743790534931801,0.5841790534931801
306,306,307,"6-BROMO-1,4-BENZODIOXANE",RSY30,52287-51-1,215.04,C1COC2=C(O1)C=CC(=C2)Br,CO,Methanol,0.3153,0.0502,C1COC2=C(O1)C=CC(=C2)Br.CO,0.274264383103337,0.589564383103337
725,725,728,4-Acetoamidophenol,AP37,103-90-2,151.0,OC1=CC=C(NC(C)=O)C=C1,CC(O)C,2-Propanol,0.769687713,0.058279935,OC1=CC=C(NC(C)=O)C=C1.CC(O)C,0.27094387110493307,0.498743841895067
264,264,265,4-phenoxyaniline,Z141,139-59-3,185.0,C1=CC=C(C=C1)OC2=CC=C(C=C2)N,CO,Methanol,0.2584,0.0189,C1=CC=C(C=C1)OC2=CC=C(C=C2)N.CO,0.27035455784854995,0.52875455784855
861,861,864,"2,5-Dimethylphenol",CQ44,95-87-4,122.0,OC1=CC(C)=CC=C1C,CC1=CC=CC=C1,Toluene,-0.173140171,0.036360271,OC1=CC(C)=CC=C1C.CC1=CC=CC=C1,0.26781049817014013,0.0946703271701401
844,844,847,"3,4-Dimethoxyaniline",CC63,6315-89-5,153.0789786,NC1=CC=C(OC)C(OC)=C1,CC1=CC=CC=C1,Toluene,-0.145059596,0.028260189,NC1=CC=C(OC)C(OC)=C1.CC1=CC=CC=C1,0.2676658675274856,0.1226062715274856
580,580,581,Benzoic acid,CL18,65-85-0,122.12,O=C(O)c1ccccc1,CC#N,Acetonitrile,0.352174407,0.008695591,O=C(O)c1ccccc1.CC#N,0.2675463335249453,0.6197207405249453
724,724,727,5-Aminoindole,CA38,5192-03-0,132.16,Nc1ccc2[nH]ccc2c1,CC(O)C,2-Propanol,0.50463971,0.086324401,Nc1ccc2[nH]ccc2c1.CC(O)C,0.26648132478017905,0.2381583852198209
956,956,959,1-(4-BROMOPHENYL)ETHANOL,RC22,5391-88-8,201.1,CC(C1=CC=C(C=C1)Br)O,CC(C)(C)OC,Methyl tert butyl ether,-0.239239068,0.235354625,CC(C1=CC=C(C=C1)Br)O.CC(C)(C)OC,0.2660552642513496,0.0268161962513496
344,344,345,"1,4-Dibromo-2,5-difluorobenzene",Z10,327-51-5,272.0,C1=C(C(=CC(=C1Br)F)Br)F,CO,Methanol,0.4931,0.0566,C1=C(C(=CC(=C1Br)F)Br)F.CO,0.26574584480278374,0.7588458448027837
25,25,25,"3-AMINOPHENOL, 98%",D7,591-27-5,109.0,Nc1cccc(O)c1,CO,Methanol,0.2809,0.0603,Nc1cccc(O)c1.CO,0.26549903267455105,0.546399032674551
1043,1043,1046,Avobenzone Pharmaceutical Secondary Stan (Avobenzone),AP12,70356-09-1,310.1568946,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,CC1CCCO1,2-Methly tetrahydrofurane,0.424866831,0.06623393,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC.CC1CCCO1,0.26525707737334225,0.6901239083733423
453,453,454,"1,3,5-Tris(4-aminophenyl)benzene",CA144,118727-34-7,351.44,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,CCOC(C)=O,Etyl acetate,0.554335327,0.097907901,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1.CCOC(C)=O,0.26378788312185386,0.8181232101218538
782,782,785,5-Aminoindole,CA38,5192-03-0,132.16,Nc1ccc2[nH]ccc2c1,CCO,Ethanol,0.208835585,0.039953831,Nc1ccc2[nH]ccc2c1.CCO,0.2621745740135361,0.4710101590135361
1019,1019,1022,4-Chloroindole,"CE3, RSY39",25235-85-2,151.6,C1=CC2=C(C=CN2)C(=C1)Cl,CC1CCCO1,2-Methly tetrahydrofurane,0.54839248,0.100409163,C1=CC2=C(C=CN2)C(=C1)Cl.CC1CCCO1,0.2621544820157852,0.2862379979842148
289,289,290,,Z54,840-65-3,244.0,O=C(C1=CC=C2C=C(C(OC)=O)C=CC2=C1)OC,CO,Methanol,0.4808,0.4017,O=C(C1=CC=C2C=C(C(OC)=O)C=CC2=C1)OC.CO,0.2613504752358672,0.7421504752358672
997,997,1000,2-bromo-6-nitrophenol,CB150,13073-25-1,216.9374551,OC1=C([N+]([O-])=O)C=CC=C1Br,CC1CCCO1,2-Methly tetrahydrofurane,0.46414652,0.099706102,OC1=C([N+]([O-])=O)C=CC=C1Br.CC1CCCO1,0.2606916254378199,0.2034548945621801
973,973,976,Tebuconazole,RB40,107534-96-3,307.14514,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,CC(C)(C)OC,Methyl tert butyl ether,-0.150248486,0.237436582,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O.CC(C)(C)OC,0.26016094847373605,0.1099124624737361
79,79,79,"4-PYRROLIDINOPYRIDINE, 98%",D10,2456-81-7,149.0,C1CCN(C1)c2cc[nH+]cc2,CO,Methanol,0.9383,0.0049,C1CCN(C1)c2cc[nH+]cc2.CO,0.26007188291413397,0.6782281170858661
219,219,220,"1,2,3,4-Tetrahydro-1-naphthol",CB115,529-33-9,148.088815,OC1CCCC2=C1C=CC=C2,CO,Methanol,0.8781,0.0036,OC1CCCC2=C1C=CC=C2.CO,0.25949585330453273,0.6186041466954673
114,114,114,2-amino-3-nitrophenol,Z112,603-85-0,154.0,C1=CC(=C(C(=C1)O)N)[N+](=O)[O-],CO,Methanol,0.9415,0.0067,C1=CC(=C(C(=C1)O)N)[N+](=O)[O-].CO,0.2576932383286874,0.6838067616713126
49,49,49,5-Hydroxyindole,RSY99,1953-54-4,133.15,C1=CC2=C(C=CN2)C=C1O,CO,Methanol,0.3834,0.0481,C1=CC2=C(C=CN2)C=C1O.CO,0.2566367260925297,0.6400367260925297
77,77,77,p-Anisidine,CQ24,104-94-9,123.0684139,NC1=CC=C(OC)C=C1,CO,Methanol,0.6033,0.0648,NC1=CC=C(OC)C=C1.CO,0.254930929841903,0.3483690701580969
950,950,953,"4,4-(Hexafluoroisopropylidene)bis(benzoic acid)",CA36,1171-47-7,392.0483281,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,CC(C)(C)OC,Methyl tert butyl ether,-0.031168192,0.067504743,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F.CC(C)(C)OC,0.2546500220384336,0.2234818300384336
747,747,750,"4,5-dichlorophthalonitrile",CP8,139152-08-2,197.0,C1=C(C(=CC(=C1Cl)Cl)C#N)C#N,CC(O)C,2-Propanol,0.095031002,0.185901218,C1=C(C(=CC(=C1Cl)Cl)C#N)C#N.CC(O)C,0.25415076322551344,0.3491817652255135
164,164,164,2-chloroaniline,Z169,95-51-2,127.6,C1=CC=C(C(=C1)N)Cl,CO,Methanol,0.1985,0.0166,C1=CC=C(C(=C1)N)Cl.CO,0.25279584198717997,0.45129584198718
80,80,80,5-aminoquinoline,CB77,611-34-7,144.17,Nc1cccc2ncccc12,CO,Methanol,0.8088,0.0087,Nc1cccc2ncccc12.CO,0.2521699458959621,0.5566300541040379
44,44,44,5-Aminoindole,CA38,5192-03-0,132.16,Nc1ccc2[nH]ccc2c1,CO,Methanol,0.3168,0.1037,Nc1ccc2[nH]ccc2c1.CO,0.2507988720106297,0.5675988720106298
404,404,405,"1,3,5-Trimethoxybenzene",CK30,621-23-8,168.0786442,COC1=CC(OC)=CC(OC)=C1,CO,Methanol,1.0,0.0,COC1=CC(OC)=CC(OC)=C1.CO,0.25026311409127033,0.7497368859087297
1052,1052,1055,2-amino-5-nitrophenol,CP28,121-88-0,154.0,OC1=CC([N+]([O-])=O)=CC=C1N,O=CN(C)C,Dimethyl formamide,0.833153158,0.01056884,OC1=CC([N+]([O-])=O)=CC=C1N.O=CN(C)C,0.24964805321186778,0.5835051047881322
87,87,87,Benzimidazole,CC12,51-17-2,118.0530982,C12=CC=CC=C1NC=N2,CO,Methanol,0.7281,0.021,C12=CC=CC=C1NC=N2.CO,0.2495570992361878,0.4785429007638122
206,206,207,,Z43,150-78-7,138.0,COC1=CC=C(C=C1)OC,CO,Methanol,0.082,0.0017,COC1=CC=C(C=C1)OC.CO,0.2489540491292248,0.3309540491292248
282,282,283,"1-NITRONAPHTHALENE, 99%",D16,86-57-7,173.0,[O-][N+](=O)c1cccc2ccccc12,CO,Methanol,0.2747,0.1125,[O-][N+](=O)c1cccc2ccccc12.CO,0.24595708778372088,0.5206570877837209
880,880,883,"1,3,5-tribromobenzene",CB118,626-39-1,314.8,Brc1cc(Br)cc(Br)c1,CC1=CC=CC=C1,Toluene,0.439207451,0.014489381,Brc1cc(Br)cc(Br)c1.CC1=CC=CC=C1,0.24287209587088673,0.1963353551291133
86,86,86,5-Methylfurfural ,CJ54,620-02-0,110.0367794,O=CC1=CC=C(C)O1,CO,Methanol,0.2296,0.0295,O=CC1=CC=C(C)O1.CO,0.24218689670926483,0.4717868967092648
1096,1096,1099,Propiophenone,D37,93-55-0,135.0,CCC(C1=CC=CC=C1)=O,O=CN(C)C,Dimethyl formamide,0.224587813,0.016186429,CCC(C1=CC=CC=C1)=O.O=CN(C)C,0.24055419771138,0.46514201071138
1027,1027,1030,Fenbendazole,RB24,43210-67-9,299.0728477,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,CC1CCCO1,2-Methly tetrahydrofurane,0.513930246,0.066519106,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O.CC1CCCO1,0.23919497955435653,0.7531252255543566
324,324,325,,Z71,583-53-9,236.0,BrC1=CC=CC=C1Br,CO,Methanol,0.8547,0.0349,BrC1=CC=CC=C1Br.CO,0.23837553756480945,0.6163244624351906
115,115,115,2-Phenylimidazole,CQ11,670-96-2,144.0687483,C1(C2=CC=CC=C2)=NC=CN1,CO,Methanol,0.9098,0.0034,C1(C2=CC=CC=C2)=NC=CN1.CO,0.2379093016303111,0.671890698369689
509,509,510,"3,5-Difluorobenzonitrile",CA78,64248-63-1,139.0233555,N#CC1=CC(F)=CC(F)=C1,CC(C)=O,Acetone,0.908367224,0.054601941,N#CC1=CC(F)=CC(F)=C1.CC(C)=O,0.23784107109180663,0.6705261529081934
0,0,0,"3,5-Diaminobenzoic Acid",Z1,535-87-5,152.15,O=C(O)C1=CC(N)=CC(N)=C1,CO,Methanol,0.6452,0.0316,O=C(O)C1=CC(N)=CC(N)=C1.CO,0.2378051069146505,0.8830051069146505
848,848,851,Acetamiprid,AP44,160430-64-8,222.7,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,CC1=CC=CC=C1,Toluene,0.230112754,0.030714191,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl.CC1=CC=CC=C1,0.2374562432126964,0.4675689972126964
600,600,601,p-Anisidine,CQ24,104-94-9,123.0684139,NC1=CC=C(OC)C=C1,CC#N,Acetonitrile,0.215740629,0.032406071,NC1=CC=C(OC)C=C1.CC#N,0.23707422293041722,0.4528148519304172
489,489,490,4-Hydroxy-3-methoxybenzyl alcohol,CO31,498-00-0,154.0629942,COC1=CC(CO)=CC=C1O,CC(C)=O,Acetone,0.569696553,0.110205431,COC1=CC(CO)=CC=C1O.CC(C)=O,0.23611613127144482,0.8058126842714448
649,649,650,"2,5-Dimethylphenol",CQ25,95-87-4,122.0731649,OC1=CC(C)=CC=C1C,CC#N,Acetonitrile,0.483874954,0.008895022,OC1=CC(C)=CC=C1C.CC#N,0.23503786565117213,0.7189128196511722
978,978,981,"1-Bromo-4-methoxy-2,5-dimethylbenzene",CA57,58106-25-5,213.9993271,CC1=C(OC)C=C(C)C(Br)=C1,CC(C)(C)OC,Methyl tert butyl ether,-0.194460582,0.173290973,CC1=C(OC)C=C(C)C(Br)=C1.CC(C)(C)OC,0.2346721945575451,0.0402116125575451
590,590,591,2-amino-5-nitrophenol,CP 28,121-88-0,154.0,C1=CC(=C(C=C1[N+](=O)[O-])O)N,CC#N,Acetonitrile,0.462912236,0.005711522,C1=CC(=C(C=C1[N+](=O)[O-])O)N.CC#N,0.23361823367780288,0.6965304696778029
423,423,424,4-Acetoamidophenol,AP37,103-90-2,151.0633285,OC1=CC=C(NC(C)=O)C=C1,CCOC(C)=O,Etyl acetate,0.239897231,0.035042011,OC1=CC=C(NC(C)=O)C=C1.CCOC(C)=O,0.2322249654280989,0.4721221964280989
317,317,318,4-Iodoanisole,CC26,696-62-8,234.03,COc1ccc(I)cc1,CO,Methanol,0.0841,0.2947,COc1ccc(I)cc1.CO,0.2288929639499936,0.3129929639499936
1059,1059,1062,4-Aminobenzonitrile,CA119,873-74-5,118.0530982,N#CC1=CC=C(N)C=C1,O=CN(C)C,Dimethyl formamide,0.655688194,0.015931673,N#CC1=CC=C(N)C=C1.O=CN(C)C,0.228608820278625,0.427079373721375
992,992,995,Benzimidazole,CC12,51-17-2,118.0530982,C12=CC=CC=C1NC=N2,CC1CCCO1,2-Methly tetrahydrofurane,-0.037449984,0.086308018,C12=CC=CC=C1NC=N2.CC1CCCO1,0.2284495353297504,0.1909995513297504
459,459,460,"1-Bromo-3,5-dimethoxybenzene",Z55,20469-65-2,217.0,COC1=CC(OC)=CC(Br)=C1,CCOC(C)=O,Etyl acetate,0.681837537,0.114930821,COC1=CC(OC)=CC(Br)=C1.CCOC(C)=O,0.22815343803828386,0.4536840989617162
1116,1116,1119,,Z54,840-65-3,244.0,O=C(C1=CC=C2C=C(C(OC)=O)C=CC2=C1)OC,O=CN(C)C,Dimethyl formamide,0.452912727,0.134216486,O=C(C1=CC=C2C=C(C(OC)=O)C=CC2=C1)OC.O=CN(C)C,0.22785680106882783,0.6807695280688278
583,583,584,2-Aminopyridine,CP27,504-29-0,94.0,C1=CC=NC(=C1)N,CC#N,Acetonitrile,0.14186705,0.021223545,C1=CC=NC(=C1)N.CC#N,0.22750711307880211,0.3693741630788021
1039,1039,1042,4-tert-Butylstyrene,RB56,1746-23-2,160.26,C=Cc1ccc(C(C)(C)C)cc1,CC1CCCO1,2-Methly tetrahydrofurane,0.286673472,0.042071735,C=Cc1ccc(C(C)(C)C)cc1.CC1CCCO1,0.2269879110387671,0.5136613830387671
1050,1050,1053,4-hydroxybenzaldehyde,CK34,123-08-0,122.0367794,O=CC1=CC=C(O)C=C1,O=CN(C)C,Dimethyl formamide,0.198417048,0.099509463,O=CC1=CC=C(O)C=C1.O=CN(C)C,0.2242007487519133,0.4226177967519133
624,624,625,"3,5-Difluorobenzonitrile",CA78,64248-63-1,139.0233555,N#CC1=CC(F)=CC(F)=C1,CC#N,Acetonitrile,0.841273953,0.00430929,N#CC1=CC(F)=CC(F)=C1.CC#N,0.2238302304261608,0.6174437225738392
1112,1112,1115,4-phenoxyaniline,Z141,139-59-3,185.0,C1=CC=C(C=C1)OC2=CC=C(C=C2)N,O=CN(C)C,Dimethyl formamide,0.708687648,0.012816923,C1=CC=C(C=C1)OC2=CC=C(C=C2)N.O=CN(C)C,0.22374819593175127,0.4849394520682487
970,970,973,Rifaximin,AP63,80621-81-4,785.9,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,CC(C)(C)OC,Methyl tert butyl ether,0.869273499,0.011483947,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C.CC(C)(C)OC,0.22344407762664387,0.6458294213733561
586,586,587,Aniline,CP37,62-53-3,93.13,C1=CC=C(C=C1)N,CC#N,Acetonitrile,0.553821413,0.007297795,C1=CC=C(C=C1)N.CC#N,0.22320838934994536,0.3306130236500546
354,354,355,,Z189,51934-41-9,276.0,CCOC(=O)C1=CC=C(C=C1)I,CO,Methanol,0.3708,0.0207,CCOC(=O)C1=CC=C(C=C1)I.CO,0.2225159103480263,0.5933159103480263
161,161,161,m-Cresol GPR RECTAPUR�,"CM23, Y1, Y10",108-39-4,108.0575149,CC1=CC(O)=CC=C1,CO,Methanol,0.7515,0.0726,CC1=CC(O)=CC=C1.CO,0.22005769162130784,0.5314423083786921
647,647,648,"2,5-Dimethylphenol",CQ44,95-87-4,122.0,OC1=CC(C)=CC=C1C,CC#N,Acetonitrile,0.499095038,0.034151157,OC1=CC(C)=CC=C1C.CC#N,0.21981778165117216,0.7189128196511722
1026,1026,1029,Benzbromarone,RB30,3562-84-3,421.9153184,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC,CC1CCCO1,2-Methly tetrahydrofurane,0.538800299,0.069756346,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC.CC1CCCO1,0.2183974743990138,0.7571977733990138
91,91,91,Sesamol,CJ74,533-31-3,138.12,C1OC2=C(O1)C=C(C=C2)O,CO,Methanol,0.8824,0.0204,C1OC2=C(O1)C=C(C=C2)O.CO,0.21783502891885964,0.6645649710811403
